user_id,text
1321747,house salad spicy authentic version pad thai great mealwould go back again
1321747,house salad spicy authentic version pad thai great meal
1321747,great pad thai
829732,grooming outstanding alessandra ally caring groomer ive ever used ill drive across charlotte bring labheeler tuesday fine thorough loving attention
1048275,boyfriend took birthday celebration la vega check time 3pm room ready til two hour later room booked beautiful nice view city ramp around terrace room highly recommended slept comfortably soft huge mattress woke bright sun bathroom huge walkin shower offered robe sink say what definitely beautiful suite kitchen huge clean laundry room stay next visit
548015,refuge evil evil strip see here wrinkled khaki short white athletic sock obviously underused running shoe dumb baseball cap child tv screensin word perfect thanks nice homeawayfromhome bar
28344,pour house may one place serving food late night thank goodness it stopped seeing show stoughton opera house quickly ordered drink food 1030 night beer battered fry fab burger decent appreciated game card table keep occupied enjoyed variety live music cute setting too
28344,atmosphere may expect bar middle suburban development food drink pretty good friend love beer gushed root beer malted berry drink perfect lightweight wisco porker pizza tasty full meat would want expect nice bonus free shot touchdown badger game woop
28344,every small town sjolinds chocolate house place adorable inside out stopped hot chocolate they least dozen global variety french dark chocolate vanilla bean awesome ended bag full goody make sure stop check housemade goody like chocolate caramel drizzled popcorn cinnamonchocolate caramel well interestingly flavored chocolate bar beef jerky chocolate anyone
370430,planet hollywood perfectly suited vega need room clean bathroom great including giant soaking tub reallllly hit spot staff friendly addition rate paid room could beat better room location im already planning next vega trip staying ph
914936,waited 1 hour food leaving 5 min spoke waitress forgot put order in
689909,love place everyone always soo nice smoothy bomb go three four time week sometimes weekend live interdicted town travel come get one best wish branch around
689909,place worst place earth ever purchase anything life ill tell eleana one dishonest person ive ever met care nothing anything effect wanna know let tell get say im approved car walk car two month later 530 pm mind monday call tell oh get financed need bring car back today wtf im like umm excuse brought several care day never treated inhumanity please plea dont come
61890,christian shop great service got cadillac converter installed le hour
61890,christian shop great service
1336482,love nail every time come never disappointed thank
1336482,love nail every time come never disappointed thank gel nail never chip fade like place coffin shape actually coffin
529360,far best pizza ive champaignurbana reminds delicious nyc pizza im used
529360,best nail salon champaignurbana area whole staff good owner tracy excellent anything ask efficient listens want rather think right a many nail technician seem do long live here going faithfully
1228496,done degree uophx twosided reputation get put education high gpa earned myself dedication hard work uophx lazy procrastinating people except others carry load strong selfstarters independent student college follow direction without handheld entire time
872733,try fire hole shrooms burger r absolutely one best burger ever
872733,place disaster slow rude service food even good all never come back place waste time money terrible restaurant
872733,yay spring break
872733,one favorite restaurant pittsburgh try hanger steak one signature cocktail
872733,nice service great food ice cream
872733,today definitely great experience mcn got haircut couple month ago liked it decided go coloring todayi happy cuz still see line btw root bottom plus charged 25 buck blowdry without telling me wish didnt go color
872733,worst thai food ever had went lunch special although people restaurant service slow rude never gonna go back again
349886,best broth ever friend tried place thinking could order pho soup but menu similar soup rice place pho still tried lunch special soup day side 1 2 food item 7 9 great deal roasted duck soup rice noodle choose four noodle style soup deliciousthe three u paid 17 great service best norm busy lunchtime definitely visiting again
349886,new la vega gave familia pizzeria try since highly reviewed nearby food menu web site easy read delivery seemed quicker expectedgreat tastequality cheese chicken buffalo chicken ranchcheese topping seemed loose pizza crust easily slid biteslooking forward trying pizza affordable
349886,great menu fresh meat bbq seafood choice
349886,large party dinner hanabi saturday night second time therewelcomed group 20 folksgreat selection aycemet chef andy delight also provided complimentary champagne birthdaytook take order reason took ayce order first majority come back get la carte people much laterone party get even half ayce order brought table apology given ammends made brought attentionwe get ayce item waitress wrote orderedi appreciate asked party left poor yelp review nothing done encourage person return compd meal gift cardcertificate dessert housea birthday card mine trashed saved staff
349886,save tipping since repeatedly mess drink order
349886,nice vibe inside however drive thru experience stink morning team gave extra hot instead kid temp forgot pastry order
349886,always good time here prepared wait though evening price 21 ayce night great selection good customer service
349886,love tsc bad experience happen often tried usual phone call ahead time order answer 3 call inconvenience waiting line drink made got order driving there
349886,good food option staff nice fun almost always seat available
349886,horrible service start interrupt two employee personal convo giggling ask order we welcomed upon entry wait super long order since kept giving u item onebyone remind drink maker request kidstemperature one drink forgot give u one food item added shot espresso drink still heavy eye lid hour later wheres caffeineive location three time time unpleasant food quality reason review one star
349886,needed repair shop fix shattered glass screen iphone 3gswent guru crew friend mine recommended quick affordable iphone repair work considering couple repair shop vega researched online decided go one someone knew could truthfully give praise aboutno regretsthe customer service fine turnaround time repair 3040 minute 40 complaint close south end striplas vega blvd shall go guru crew future iphone repair need
349886,left received wrong food item again drink made request probably 1 every 4 unfortunate visit customer service get better serve loyal customer better consistency
349886,im 12 time week couple month now love option customer service quickness get food seating optionsspace
349886,enjoyed customer service care manager sometimes able speak with plenty seating indoor outdoor couch optionsi pleased drink inconsistency wifi almost never work properly take prompt browser accept get wifi 80 time visit location connection never fully made cannot browse came rush get laptop work done go phone hot spot using limited data ideal asking myself is place goto need get espresso elsewhere location reliable wifi biggest need stopping coffee shop throughout week
349886,thumb down walked looking wearable jersey i know worker replied said really responded pointing left niketown poor customer service
349886,usually satisfied location t im writing displeased online order came cafe find order made manger get alerted online order manager present apology supervisor ignored talking me cashier receive one lady made drink drink good online option order not
349886,interesting menu tasty small portion overpriced exaggeration
349886,never shake machine functional night i enough even regular size wth
349886,rude customer service one visit insisted 5 min use credit card tell get order wifi down bought nearly 10 wanted spend 3 could enjoy snack wifi horrible experience team need trained customer service politeness value smile greeting replaced wiser person age assuming 1822 age 45 team member working visited now
349886,two game work staff night felt rather rushed complete game move room room hostess wish option scoring like hit time etc arena smallest ive ever seen laser tag place
349886,love tsc bad experience happen often tried usual phone call ahead time order answer 3 call get there busy try calling store it hear ring unhooked location dirty inside restroom
1363841,waste time worst excuse buffet ever seen
1363841,terrible terrible terrible true vega breakfast buffet 1199 get scrambled egg only premade omelet egg cheese much else throw salt wound add 2 coffee juice ripoff warned
1363841,im giving one star location place beyond run down 2 room suite circa 1990 stained carpet old beat furniture corroded bathroom fixture outlet ripped wall clogged sink duck tapped stained carpet hallway nasty cant afford update room certainly pretty tight casino payout also take take take group 4 soda coffee 5 slice pizza 1 bag chip gatorade 10 miserable cocktail waitressesi could go strip hotel left reward card nightstand checking out back ever
668297,dinner allegro tonight indeed 5 star dc area eaten one chef enzos restaurant before saw allegro knew eat there good italian boy know pasta pasta die for delicious fresh made pasta perfect wild boar ragu wonderful pasta generous portion almost hard time finding room dessert glad did tiramisu absolutely amazing cheesecake come thin long cookie melt mouth glad dinner allegro five star
1027913,recent trip la vega lucky try stick e rice part large group service impecable food simply delicious impressed selection dish offered sampled large portion menu nothing let u down recommend restaurant anyone truly love homemade thai food wish location ohio two thumb up
1495560,called ace get idea install 40g hot water heater mobile home would cost person answering phone answer transferred rod rod know gave plumber name number wow took request seriously went way answer got good ball parkbased customer focused attitude gave business worked complexity outoftown landlord make arrangement tenant working daughter able come day finish dayplumber called site accurate quote called back job turned easier expected saving money found item suggested repaired let make choicedid work well obviously dedicated good work client satisfaction would want service team thank you
827065,awwww yeah find low sodium want grease ada nutritional guideline recommends want face explode flavor rainbow try fry bread housewe visited sparselyfurnished dining hall transition overheard theyre moving understand let honest decor fullypaved parking lot want el sabor supremoi got ground beef taco hubby got chorizo oh wow much punch salty delicious kind meal sad bit cheese meat still stuck serving paper taco want eat afraid also consuming paper fiber anyways yolotimes visited 1
827065,personally ive bestest meal havehad awesome table wine cheap yet probably best pinot gris ever despite smallish establishment found warm welcome tasty around time visited 1
827065,came recommendation friend would recommend you little way 5th st shop inventive cuisine maintains southwestern flavor splash modern californian is however meatheavy place time visited 2
75463,phor vegetarian pho go see there brocktonbloordale area best yet vegetable fresh cooked perfection noodle actually flavor waxy like usually find pho rice noodle be tofu quality broth flavorful boring plain like usually find vegetarian pho be partner beef pho also said best neighborhood exciting service fast friendly restaurant clean open food ready felt like 5 minute ordering price right vegetarian pho 695 partner beef pho 750 next time ill try pad thai
75463,thinking joining muay thai gym or trying class two highly recommend krudar people work amazingly friendly class effective dare say fun theyre intense first go pace or little closer it anyway get used really fast keep going 45 minute cardio strength training both help longrun muay thai part all instructor give demo combination practice partner change lot become wellrounded first started taking class definitely flailing around instructor walk around though make accessible question techniquerefinement ask help though everyone class really helpful too give wellmeaning tip cue see something incorrectly started asking instructor help paying attention people class started immediately feeling powerful control nothing else like it gym basement weight punching bag gym also offer kettlebell class spin taken spin class i took somewhere vowed never try again taken kettlebell class boy arm tired great way thinking getting monthlyyearly membership keep eye website awesome deal time
75463,finally stopped nuthouse aimless stroll half hour taking in packed stuff lot bigger look price decent opinion great product fair price jawdroppingly inexpensive expect quality often organic item reason went four star establishment five guy working buying coconut oil glanced informed sell bulk section le half price without even asking walked back showed wa also gave solid advice nutritional yeast live area place worth checking out great selection fair price friendly staff
75463,remember sign window tcc proclaiming renovating would opened 2 week two month later sign window finally assumed closed forthcoming it bummer me loved tcc rhyme initially intended im leaving it nowits open again woohoowait secondno not toronto coffee tea house is look exactly tcc im going pretend detective here reason assuming im tcc buying cooky mindlessly loitering tried confirm everchanging hour facebook saw following post tcc ownerunfortunately wee hour morning sunday december 9th 2012 without knowledge content toronto coffee company removed cover night former friend coowners toronto coffee company derrick joan kent unfortunately immediately put toronto coffee company termination lease toronto coffee company thereby ousted individual apparently convinced landlord issue new lease moved back space similar name toronto coffee tea house action forced toronto coffee company business caused severe damage cant say much further hand lawyer done without knowledge spite great effort keep toronto coffee company good standing in prior shocking eventsi truly feel terrible neighbourhood bloordale home almost 10 year new occupier live bloordale fact even live toronto heart soul worked hard help make neighbourhood something special created vision business plan toronto coffee company love grew every day open heart seeing space ever sad unjust many friend customer neighbour supporter toronto coffee company miss badly notice whatsoever best pick piece carry on goal open new coffee shop idea right now happensincerely myself neighbour true coffee merchantblair holder5 star memory wonderful tcc which seems exactly business now
75463,friend made appt miras 730pm it place could find short notice area evening would take u once reading mixed review deciding take chance full disclosure im used going really upscale place get nail done go deal are hope work out go back place looking for manipedi combo 30 fast thorough welldone different technician quiet friendly woman next getting french tip done thought looked great woman seemed displeased them told woman go ahead finish rest while perpetually sighing audibly finished nail woman nail kind offered several time redo nail could tell like them eventually four woman worked gathered around seemed confused tried figure lady wanted thought really funny sweet cared much honestly seemed like woman bad day taking them reading someone review waxing appointment went awry think ill stick manipedis
877964,scottsdale california friend catch end dodger spring training get couple round golf came wanting watch lakers game unfortunately nba package settle watching sun game espnmy friend ordered fried clam salad three burger thought food good well service drink tasty server heather attentive always coming make sure well taken care of well definitely come back
877964,hand best playing condition course ive played i hate say it even better country club im memeber of friend pga tourney last year stayed westin played three course there impressed booked trip got back great time again guy working proshop also told u troons award best course condition feb 2011and believe itwere definitely making annual weekend getaway place
877964,second time ive stayed wynn great time first time one disappointment ordered drink blackjack table told longer serve grey goose vodka wtf aaa 5star 5 diamond property serve top shelf vodka option skyy smirnoff stoli none would consider worthy drinking rocksnext looking something eat late night you know4th meal option microwave sandwich cafe throw george foreman grill last minute call panini room service food courtone day able wake early enough breakfast friend wanted try buffet 1 hour line looked went way golf course back property zoozacrackers deli much better term service 35 minute line place orderfinally check day allowed get late check wanted stay room extra 2 hour flight check tv went front desk check gal took information since counter people backed up left email address send receipt still waiting receipt arrive keep mind left 3 day agoi would say im going go back wynn venetian palazzo completely full
1547027,fun experience slow since reservation week advanced cute little tourist spot little pricey seemed staffed drink nice balloon artist amazing
495598,awesome service
495598,awesome service 1st time alberto awesome giving u tip order 799 unlimited choose topping awesome deal full eating half pizza definitely come back
495598,ayce korean buffet craving try korean buffet finally went hearing good review place impressed buffet made regret going there even charge drink going back there
495598,brought kid mykids dentist fast friendly staff everyone made use comfortable desiree desk awesome explaining benefit u victor dentist assistant awesome kid dr lamb nice friendly kid explained u do love place recommend friend family
495598,awesome service love fast service
495598,place convenient near downtown summerlin fast service got there 799 unlimited topping price hard beat pizza came le 5 minute
495598,first filipino buffet vega selection food inside good thing bothered location coming guy pushing cart rummaging garbage wearing britney spear torn costume 2 year old like whats mommy would come back daytime
495598,vanessa cashier helpful
495598,first filipino buffet vega selection food inside good thing bothered location coming guy pushing cart rummaging garbage wearing britney spear torn costume 2 year old like whats mommy would come back daytime
861768,im town siim conference looking place dinner read review yelp thought try place thank yelpers place delicious food drink town must try place
1053691,hard pick star review hotel loved stay amazing thought going be here whyi staying 2 child husband he work conference planet hollywood booked late ton availability near conference know knowkids fancy hotel everyones favorite thing trust traveling husband would amazing possible there that main concern booking hotel 1 would quiet night 2 loud obnoxious people would outside door hour night two thing accomplished room quiet best part whole trip 11th floor tried hardest upgrade fountain view room available nice view pool fun child went pool hotel child friendly smaller pool want disturb anyone went pool farthest away one there also 75 degree high day pool area crowded anyways upcharge almost every thing hotel late checkout it normally 11am needed 1pm checkout 1pm 30 3pm 50 parking 15 day get house keeping cannot comment that room clean issue glass shower lot soap scum door i grab picture that sink drain made lot gurgling sound weird effect stay much like hotel employee standing elevator area checking everyones room key nice sense security also wifi free so guess upcharge everything thing great 4 device connected interruption service expecting lot hotel premium pay stay here said though would stay againi would get fountain view room would go 15 year kid older 0
1332012,looked interesting told sit dinner 12 10 year old 9pm went nawlins place down friendly great time go next time even bother place rude
1332012,positive first great atmosphere waiter michael awesome sea bass scallop great negative even though many table reservation given worst table place seems happen eating kid nice restaurant even though order food adult however disappointing steak talked best steakhouse yet 67 filet overcooked dry disappointing 400 bill prevent u coming back bad great otherwise cant forgive top notch steak house blowing 67 steak thats unforgivable
1332012,awesome atmosphere small cozy great live blue service great food pretty good could little bigger portion ordered lamb chop could given full rack price overall great experience glad tried it
48981,checking noticed low rating seemed getting said husband 3 star joking tasted food cant serious mean bbq chicken salad tried habenero pizza two item keep u coming back here thing start change star start disappear since summer hit longer sit outside enjoy patio hot forced inside music incredibly loud one visit last 5 6 visit awesome salad almost wanted shoot head couldnt decent conversation couldnt hear other asked turn slightly asked ok said honestly still ok horrible didnt turn like thankfully another song came wasnt blaring next visit noticed music chart insanely loud didnt want draw attention figured let get salad get heck outta here next thing really start bother cumbersome approach frequent diner card sign pizza dough ap supposed load point sometimes load time dont get lucky pain butt asking point got right etc fun tends embarrassing new promo get double point til end july something never get double go ask management management push call corporate number front pizza dough number call blow again probably would retained 4 star rating initially gave turn music train employee pizza dough work oh curbside service suck wow good job communicating last two call went horribly wrong felt like candid camera people needed help job like abbot costello movie call say oh didnt know delivered curbside response oh yes check see salad ready say pick say didnt say curbside say oh want curbside it 120 degree outside yes would like curbside seemed flustered had speaker husband say screw go pick up called order twice communication bad time go pick rather make good curbside service guess maybe interesting way come get 120 degree weather worked
48981,much le chicken used greek
48981,really good wish wrote review remember quite thing wanted say lucky waited review food good enough remember vowed ever return hubby impressed coming back would suggest start reading review get new cook try new recipe food longer work would like successful love mexican food want place go
48981,spoiled location phx conchita pibil think call sure great happened upon place scottsdale thought would give try got chicken burrito ok would never get happen go back husband got 3 taco plate either 350 taco 1000 3 came shockingly small next burrito regular size husband say approximately 12 bite taco honestly exaggerationhe finished 10 taco 10 second flat still starving asked see menu again never order another meal eating meal satisfy hunger time tried appetizer think carnitas soaked coca cola something sounded good taste good meat extremely fatty piece overcooked tough even black took 2 bite give fair shot good felt waiter nice enough take billthe manager came told felt nicest way possible thanked u feedback told u hoped would try even said honestly experience wouldnt back maybe made wrong choice know guess find out
48981,like comparison pf chang dish 57 buck cheaper set like take eat in fast service really good food favs vietnamese chicken salad like egg roll rice paper never tried check out also love chicken pad thai pretty much everything else matter
48981,wish didnt take olive food otherwise good quick fast food
48981,supposed healthy eating establishment usually restricted diet sugar starch well use hcg diet day seem jumping bandwagon eating clean hormone free meat fruit veggie thats took look low carb menu came hash brown every low carb entree little confused disappointed rather try decipher menu told lady taking order needed something virtually calorie like egg beater omelet said make egg white omelet isnt really preference figured choice pretty limited said ok sat pretty much prepared hate whatever brought me people know make boring egg white taste good came bed green tomato onion requested along slice avocado tasty pesto sauce enough give flavor loved felt extremely satisfied even though must 250 calorie would definitely go order samemake sure get early breakfast seating limited inside out also drive through
48981,lady speak english idea old fashioned is completely annoying
48981,got deluxe pizza meatball sub sub pictured website put whole meatball sub instead get 2 13 meatball 2 small meatball sliced half tiny slice another fill long toasted hot dog bun like sub husband picked 6 sandwich said wow one tiny little sub ya wa wow even subway would jack like that bread turned paste like substance like hot dog bun soaked water ate meatball tasty threw rest deluxe pizza good though best dough really fattening dough anyway actually liked pizza better pizza hut get 2 star cuz quality rest order pretty cheap awful
48981,came time try happy hour first time good expected drink would normally pay happy hour premium top shelf like cabo wabo etc two drink good kind made high price expected food way better got trio guac tasteless put lot salt salsa queso came really good salsa ok steak taco pretty good would get again shrimp guacamole bite great shrimp top tasted really good put much tasteless guacamole top cracker top shrimp way big handle bite boring guac fun seems take away good taste shrimp total cost 3 appetizer 4 drink 65 without tip next time would rather go keg house le better food too
48981,disappointed food havent la parrilla suiza since left tucson 93 hoped would remembered even drove way way good experience good pretty bland boring chip good service ok even though server forgot bean ordered got food couple bite already didnt care bean anymore wish could find good mexican joint
48981,listened bad review no find myself talked attorney personality dead fish helpful nice really didnt care writing review said case one would take asked dodged question asked 4 time continued dodge question gave referral service pay 40 buck refer pick phone free thanks help
48981,messing lately havent back month wagging tit face big smile today starting get old everyone obviously forced make conversation start asking guy today come guy start feel like intrusion know forced becoming uncomfortable guy everything else right lose forced buddy buddy stuff starting work let conversation happen naturally instead last time coffee wasnt right make home
48981,love breakfast place healthy option free pie
48981,really dumb broad carrying stupid conversation middle isle making customer uncomfortable breaking little pow wow get help
48981,watch cute girl tight pant male employee going knock get peak as forget job helpful cuz female cashier flirt take basil back got it got flirting do thanks joe
48981,kidding me place best healthy tasty good food wont kill you
48981,love spaghetti squash w marinara side like spaghetti minus calorie work hcgdiet
48981,worst visit scallop lessor quality walmart manager lied told cut half comical cuz cut low quality scallop half lied becuz know better thats something tolerate
48981,always really liked little dark dingy hole wall beer only food good isnt anything good menu beer dont even bother cuz year husband tried 5 different thing consistently sucked however beer made it like typical brewery like let say gordon biersch make year round 1 seasonal beer papago specializes beer local beer micro brewery country state etc never definitely something experience papago getting 2 star food suck always also worst service ever today walked bit busier usually afternoon seat bar sat table close tried patient server actively ignoring u customer going bar since unable get service 10 minute waiting said excuse waitress walked by definitely heard didnt care went bar asked man anyone take care table said sure minute asked could get coconut joe could sample 1 coffee beer could figure 2 coffee beer would take home told that said sure prob husband asked sample something another beer guy brought tiny little sliver sample maybe 2 tablespoon sample brought little bigger around 4 tablespoon misunderstood husband rather bringing sample one asked guy brought full beer husband taste doesnt like based server really crappy attitude way husband going say anything guy asks liked sample asked full beer said couldnt really tell wasnt much glass got bit pissy could tell must realized asked full beer went got another sample said oh thank nice trying lighten mood seem second said oh brought wrong one husband drinking one didnt like guessing purpose thought nice him anyway long story way longer got bill charged 184 tiny little sample got one even sample like sweat glass wasnt havin crap newb dude asked whats this said oh well supposed charge sample trained do said wow ok never knew charged sample come year first time someone charged sample say well dont normally people buy beer said one sample small said wow could see face pissed aggravated wanted sample honestly didnt ask much 2 piece buy beer bought several brought two growler fill bring home 55 bill guy insane normally dont buy beer twitlight zone yes said twitlight freakin twit idiot twit said done you believe as said done you face none le told could read body language pissed said done you little effer done dude done little hole wall bad treatment little effer twit almost 10 tip instead left bad taste mouth got 1 tip papago get crappy review
48981,love place say are healthy fast food drive thru love morning buzz everyone else tried it burrito big feed two people croissant wtegg cheese pesto sauce really good bit pricey dont provide nutrition info dont get 5 star
48981,everyone pleasant today love shopping really take care you broke bottle chanel coco mademoiselle actually replaced me amazing started page facebook httpswwwfacebookcombestchanelperfume like u
48981,tiny drink big price sure place yet location really good otherwise not worth extra money location
48981,police tower parking lot auto theft bad wont keep coming back full coverage worry every single time still hope clean place up
48981,like place hate it hate maze put confusing store sometimes great buy
48981,patio really nice right huge hefeweizen 320 happy hour
48981,really liked store variety different perfume available around world store owner nice helpful prefer get sample perfume wear couple day decide buy want 200 bottle perfume decide dont like week know store would definitely earned 5 star walked sample something liked would also good store would help remember liked would return buy
48981,favorite place valley nothing compare beauty walk along water here love north side side people rarely go to missing redone volleyball court new walk way garden view side awesome especially night absolute favorite time go walking there
48981,happy hour 4 7 wine 6 buck 9 oz glass get orange slice marini 5 awesome
48981,habanero pizza amazing
48981,like place perfect place art student huge like michael walk greet try help right away seem know exactly talking almost like might even artist unlike michael chick last night said didnt know anything marker locked jail arent tired hearing dont know hole ever happened dont know let find let get someone know something argh tired stupid people back reviewyou also see everything dont lock like michael also really good coupon 50 etc make sure sign those
48981,say slow food employee give shit
48981,bbq chicken salad habanero pizza
48981,sugar free white mocha iced
48981,glad found you 65 great deal
48981,get ranch chicken salad swimming much dressing good
48981,last couple time good service slower usual food wasnt good usually is dont like coffee all time get accident tell husband please remind next time like coffee get it wish would serve something nicer like douwe eggberts same coffee serve cracker last visit waitress brought u hot chocolate 4 year old spill able styrofoam cup also put straw in thankfully husband took sip test first burned flipping mouth off sure girl young realize mistake come let little common sense would much better bring mug come let u know hot course wouldnt put straw it time waited forever food almost 40 minute sure already reviewed time horrible didnt even put cheese omelette used regular fugget it
48981,talk upgrade nice seat huge lot space recline aisle big enough people walk past without move
48981,giving 2 star trying really hard totally wanted love place husband walked wait staff dispersed came door weird felt uncomfortable went next door like werent actually going herb n flavor asked next door girl went great fox news recently supposed healthy free hormone etc moving towards day nice choice available even though got weird vibe girl almost like paid give good review thought let check it asked waitress good etc ordered based recommendation husband gyro artichoke dip it bread hard cracker literally sounded like charcoal fire breaking broke used cracker artichoke dip ok gyro meat nice flavor fossil like bread turn off steak taco good around flavor spite avocado chipotle sauce tasted sauce separately nothing flavor enough bland husband ordered french press coffee 6 omg waste 6 wow 4 tablespoon coffee ground steeping water table definitely worth 6 sure reading review thought let even go try dessert said tiramisu home made tried devoid flavor lacking flavor worth another 6 also much smaller dessert 6 complaining cuz definitely dont need stating fact felt bad people great concept location good one food much getting really good top it wanted love waitress try hard fouled food fault tipped well didnt complain cuz uncomfortable think trying take advantage want money back instead prefer wish well come back yelp
48981,manager pleasant greeting door nice day snottsdale people didnt even look eye acknowledge presence way left closing time manager let store asked parked near by said yes right pointing first parking spot front said ok great good night watched make sure got car safely waived said good night wow really great person woman is need raise
48981,year since favorite restaurant used visit almost weekly since sent another birthday coupon husband daughter gave another try like used be disappointed again quality shrimp use top oscar filet worth 30 steak overcooked etc could keep dont feel like anymore
48981,ambiance cool went week ago first time still 100 degree midnight one night walk decided stop check out mister turned 830 pm couple minute got would turn back on checked temperature phone uncomfortable 97 degree little weird sat kobe beef slider glass red wine wine 8 9 cant remember expensive side horrible warm wa expect wine warm first me warm wine yuck mean really warm room temp warm talkin warm warm didnt think anything special slider great location great outdoor patio great people watching service food drink good overall pretty disappointed
48981,played bad bingo first time awesome actually first game told winner 400 buck yay later came back said made mistake called bingo wrong guy shared bingo sorry 200 buck wasnt gonna bitch hope up anyway hate smokey casino beyond horrifying bingo hall non smoking section thank lord tolerable later went put 200 winning back slot overwhelmed inconsiderate hole blowing smoke face left right really wish would non smoking section get 3 star need separate smoking section casino well
48981,place pretty cool right mill ave open till 3 am love inside cool little vibe back door go right patio fat tuesday cantina handlebar etc
48981,store larger selection valley much better organizing merchandise instance visit smaller marshall looking place shower soap dont specific area could one 5 6 display rhyme reason display store soap shower one place saving ton time problem watch car parking lot easily stolen
48981,plan go breakfast rnr closed 1030 yelped found orange table top yelp list lot good review place pretty hard find stop ask 3 people make 1 phone call restaurant husband running trying find finally found unfortunately cute little place hoped food going good review say really husband banana pancake side bacon pancake honestly joke worst ever had literally spit napkin husband said wasnt bad wouldnt again mushroom omelet cream sherry sauce really good me sauce would great piece steak weird pairing omelet taste couldnt get past one bite forced try another bite sure ya sure yuck good pushed away unfortunately waitress busy deep conversation table next u didnt know problem husband completely done offered something else made 13 breakfast menu corned beef fond nothing else sounded great declined brought bill back gave u half meal couldnt eat tasted awful that husband 2 pancake bacon along mocha bill 35 kinda pissed asked could please something literally ate bite wasnt good much good wanted there said dont know ask owner said ok walked cash register took without asking anyone drop again 2 lousy pancake 2 piece bacon 1 coffee 20 3 tip asked hub would go back said no course would never go back oh well better luck next time check unfiltered review lot bad review there seem experience had paying people review positively
48981,waitress little weird denture kept spitting face unintentionally told u denture made weird inappropriate joke made u uncomfortable food bad memorable either hubby agree might go back get last visit first
48981,fan many year moved away came back area ordered good ordered wow good first time ever called let know got cook said said worked 17 year nothing really changed said mushroom put canned mushroom big deal cuz picked chicken completely overcooked tough chew pot sticker burnt slightly like weird brown color burnt one side tasted little too thought always made hand think still dont know heck happened night egg foo young dripping oil whole thing mess husband said first visit would never back
48981,lately cant get right wish would answer phone called 5 different day multiple time day answer
48981,say get lobster lie pretty much pissed food worth 43 buck person
48981,good pizza way much sugar sauce wish management would make sugar version tried different pizza luckily found greek w olive oil
48981,huevos ranchero green chili popular dish sure yet
48981,bbq chicken salad w extra chicken 150
48981,almost nobody go here like ghost town especially night employee nowhere found even tried get drink 10pm movie nobody front called nothing stood listening cricket nothing called anyone here coulda robbed much popcorn even funny dont think really care much though
48981,store set well doesnt seem well organized labeled jump around different area find something somewhere else long wait help actually first hint acknowledgement waiting upstairs speak someone line waiting stand around wondering waiting one guy behind counter helping people last 10 minute go get someone maybe dont get help maybe search sea disorganization ourselves finally someone come finally pull bitch rank get aggressive everyone silently thanks eye get need bitch lol line could see completely jealous however unable aggressive stand suffering would avoid place possible like plague future
48981,45 minute egg bearer omelet today fun
48981,chicken good sauce awesome location tucson suck need another one northwest side hate chikfila
48981,love place love burger love french fry love zucchini fry service good visit employee great attitude
48981,love patio go happy hour good deal happy hour start 330 call say 4 ask say 4 print everything say 330 love winterbock beer still hole manager new year eve anyway trying let go
48981,really good fresh baja style mexican food much better many restaurant valley one newest faves blackened tillapia taco low calorie big taste 1 2 fill up
48981,place pretty disgusting dirty priced bad service bad food yuck got two taco plate one ground beef one chicken bean rice dont know screwed ground beef taste like wasnt beef least chicken tasted like chicken bland nothing special bean tasteless course rice thing look like family run business nobody care hiding back time friend walked get someone attention cricket actually whistled really loud friend could get beer wash away bad taste definitely never return
48981,happened guy used love food tried something different time see bad guess what yep good waited hour delivery big deal letting know got pong pong special chicken overcooked chewy hungry ate however put left over fridge threw right away cuz knew eventually going anyway prolong right got pot sticker like usually time werent weird color totally burnt tasting little funny no time really thick dough thick dough hard end cuz hadnt cooked way inside bland meat devoid spice
48981,easy get around small airport cost le fly love it thing isnt fun board plane weather hot since walk outside wait sun otherwise great
48981,place great husband get credit picking place planned day museum lunch nice experience way around first headed restaurant picked nice shady spot patio beautiful outside weather amazing view sculpture greener pleasing service excellent quick helpful suggesting best thing menu husband rueben sweet potato salad world amazing told server gave really nice picturerecipe card it month ago dont remember remember good complaint whole meal insane sweet potato salad whats nice lunch first tour museum burn calorie also light rail drop right front museum another little tip mcc student get museum free
48981,nice store couple really cute dog walking around one baby crib adorable great place go one kind item great gift dog lover nobody paid attention u nobody made eye contact nobody said hello walked out
48981,girl knowledgeable helpful
48981,smash good first time location lacking first bad experience called place order guy taking order gave real hard time asked smash burger cheese ketchup smash sauce acted stupid like figure burger ordering aid smash burger said wow dude know nobody ever given hard time this jerk decided go another location instead enduring drama funny thing place knew ordering give hard time went today got haystack onion drowning puddle grease hamburger also greasy husband said worst ever been look like time give smash rest
48981,totally really place taste every taco meh give beer awesome atmosphere beer thats it
